,regiao,estado,municipio,coduf,codmun,codRegiaoSaude,nomeRegiaoSaude,data,semanaEpi,populacaoTCU2019,casosAcumulado,casosNovos,obitosAcumulado,obitosNovos,Recuperadosnovos,emAcompanhamentoNovos,interior/metropolitana
1179,Nordeste,MA,,21,,,,2022-02-27,9,7075181.0,412837.0,17,10781,8,,,
1180,Nordeste,MA,,21,,,,2022-02-28,9,7075181.0,412876.0,39,10790,9,,,
1181,Nordeste,MA,,21,,,,2022-03-01,9,7075181.0,413030.0,154,10800,10,,,
1182,Nordeste,MA,,21,,,,2022-03-02,9,7075181.0,413089.0,59,10807,7,,,
1183,Nordeste,MA,,21,,,,2022-03-03,9,7075181.0,413530.0,441,10818,11,,,
1184,Nordeste,MA,,21,,,,2022-03-04,9,7075181.0,414524.0,994,10824,6,,,
1185,Nordeste,MA,,21,,,,2022-03-05,9,7075181.0,415049.0,525,10828,4,,,
1186,Nordeste,MA,,21,,,,2022-03-06,10,7075181.0,415169.0,120,10832,4,,,
1187,Nordeste,MA,,21,,,,2022-03-07,10,7075181.0,415189.0,20,10834,2,,,
1188,Nordeste,MA,,21,,,,2022-03-08,10,7075181.0,416199.0,1010,10837,3,,,
1189,Nordeste,MA,,21,,,,2022-03-09,10,7075181.0,417031.0,832,10838,1,,,
1190,Nordeste,MA,,21,,,,2022-03-10,10,7075181.0,417566.0,535,10839,1,,,
1191,Nordeste,MA,,21,,,,2022-03-11,10,7075181.0,418128.0,562,10840,1,,,
1192,Nordeste,MA,,21,,,,2022-03-12,10,7075181.0,418340.0,212,10842,2,,,
1193,Nordeste,MA,,21,,,,2022-03-13,11,7075181.0,418372.0,32,10843,1,,,
1194,Nordeste,MA,,21,,,,2022-03-14,11,7075181.0,418927.0,555,10844,1,,,
1195,Nordeste,MA,,21,,,,2022-03-15,11,7075181.0,419676.0,749,10846,2,,,
1196,Nordeste,MA,,21,,,,2022-03-16,11,7075181.0,420183.0,507,10854,8,,,
1197,Nordeste,MA,,21,,,,2022-03-17,11,7075181.0,420851.0,668,10855,1,,,
1198,Nordeste,MA,,21,,,,2022-03-18,11,7075181.0,421492.0,641,10856,1,,,
1199,Nordeste,MA,,21,,,,2022-03-19,11,7075181.0,421739.0,247,10857,1,,,
1200,Nordeste,MA,,21,,,,2022-03-20,12,7075181.0,421786.0,47,10858,1,,,
1201,Nordeste,MA,,21,,,,2022-03-21,12,7075181.0,421995.0,209,10859,1,,,
1202,Nordeste,MA,,21,,,,2022-03-22,12,7075181.0,422628.0,633,10861,2,,,
1203,Nordeste,MA,,21,,,,2022-03-23,12,7075181.0,423165.0,537,10863,2,,,
1204,Nordeste,MA,,21,,,,2022-03-24,12,7075181.0,423604.0,439,10865,2,,,
1205,Nordeste,MA,,21,,,,2022-03-25,12,7075181.0,423938.0,334,10867,2,,,
1206,Nordeste,MA,,21,,,,2022-03-26,12,7075181.0,424136.0,198,10868,1,,,
1207,Nordeste,MA,,21,,,,2022-03-27,13,7075181.0,424199.0,63,10869,1,,,
1208,Nordeste,MA,,21,,,,2022-03-28,13,7075181.0,424423.0,224,10870,1,,,
1209,Nordeste,MA,,21,,,,2022-03-29,13,7075181.0,424956.0,533,10871,1,,,
1210,Nordeste,MA,,21,,,,2022-03-30,13,7075181.0,425331.0,375,10871,0,,,
1211,Nordeste,MA,,21,,,,2022-03-31,13,7075181.0,425587.0,256,10872,1,,,
1212,Nordeste,MA,,21,,,,2022-04-01,13,7075181.0,425962.0,375,10873,1,,,
1213,Nordeste,MA,,21,,,,2022-04-02,13,7075181.0,426270.0,308,10873,0,,,
1214,Nordeste,MA,,21,,,,2022-04-03,14,7075181.0,426292.0,22,10873,0,,,
1215,Nordeste,MA,,21,,,,2022-04-04,14,7075181.0,426430.0,138,10873,0,,,
1216,Nordeste,MA,,21,,,,2022-04-05,14,7075181.0,426902.0,472,10874,1,,,
1217,Nordeste,MA,,21,,,,2022-04-06,14,7075181.0,427286.0,384,10875,1,,,
1218,Nordeste,MA,,21,,,,2022-04-07,14,7075181.0,427775.0,489,10876,1,,,
1219,Nordeste,MA,,21,,,,2022-04-08,14,7075181.0,428141.0,366,10876,0,,,
1220,Nordeste,MA,,21,,,,2022-04-09,14,7075181.0,428267.0,126,10877,1,,,
1221,Nordeste,MA,,21,,,,2022-04-10,15,7075181.0,428300.0,33,10877,0,,,
1222,Nordeste,MA,,21,,,,2022-04-11,15,7075181.0,428406.0,106,10878,1,,,
1223,Nordeste,MA,,21,,,,2022-04-12,15,7075181.0,428590.0,184,10878,0,,,
1224,Nordeste,MA,,21,,,,2022-04-13,15,7075181.0,428857.0,267,10878,0,,,
1225,Nordeste,MA,,21,,,,2022-04-14,15,7075181.0,429018.0,161,10878,0,,,
1226,Nordeste,MA,,21,,,,2022-04-15,15,7075181.0,429051.0,33,10878,0,,,
1227,Nordeste,MA,,21,,,,2022-04-16,15,7075181.0,429089.0,38,10878,0,,,
1228,Nordeste,MA,,21,,,,2022-04-17,16,7075181.0,429139.0,50,10878,0,,,
1229,Nordeste,MA,,21,,,,2022-04-18,16,7075181.0,429455.0,316,10878,0,,,
1230,Nordeste,MA,,21,,,,2022-04-19,16,7075181.0,429740.0,285,10878,0,,,
1231,Nordeste,MA,,21,,,,2022-04-20,16,7075181.0,430073.0,333,10879,1,,,
1232,Nordeste,MA,,21,,,,2022-04-21,16,7075181.0,430377.0,304,10879,0,,,
1233,Nordeste,MA,,21,,,,2022-04-22,16,7075181.0,430626.0,249,10879,0,,,
1234,Nordeste,MA,,21,,,,2022-04-23,16,7075181.0,430774.0,148,10879,0,,,
1235,Nordeste,MA,,21,,,,2022-04-24,17,7075181.0,430873.0,99,10879,0,,,
1236,Nordeste,MA,,21,,,,2022-04-25,17,7075181.0,431168.0,295,10879,0,,,
1237,Nordeste,MA,,21,,,,2022-04-26,17,7075181.0,431494.0,326,10880,1,,,
1238,Nordeste,MA,,21,,,,2022-04-27,17,7075181.0,431840.0,346,10880,0,,,
1239,Nordeste,MA,,21,,,,2022-04-28,17,7075181.0,432113.0,273,10881,1,,,
1240,Nordeste,MA,,21,,,,2022-04-29,17,7075181.0,432426.0,313,10882,1,,,
1241,Nordeste,MA,,21,,,,2022-04-30,17,7075181.0,432582.0,156,10883,1,,,
1242,Nordeste,MA,,21,,,,2022-05-01,18,7075181.0,432614.0,32,10884,1,,,
1243,Nordeste,MA,,21,,,,2022-05-02,18,7075181.0,432773.0,159,10885,1,,,
1244,Nordeste,MA,,21,,,,2022-05-03,18,7075181.0,432993.0,220,10885,0,,,
1245,Nordeste,MA,,21,,,,2022-05-04,18,7075181.0,433302.0,309,10887,2,,,
1246,Nordeste,MA,,21,,,,2022-05-05,18,7075181.0,433719.0,417,10887,0,,,
1247,Nordeste,MA,,21,,,,2022-05-06,18,7075181.0,434131.0,412,10887,0,,,
1248,Nordeste,MA,,21,,,,2022-05-07,18,7075181.0,434347.0,216,10887,0,,,
1249,Nordeste,MA,,21,,,,2022-05-08,19,7075181.0,434438.0,91,10887,0,,,
1250,Nordeste,MA,,21,,,,2022-05-09,19,7075181.0,434544.0,106,10887,0,,,
1251,Nordeste,MA,,21,,,,2022-05-10,19,7075181.0,434732.0,188,10887,0,,,
1252,Nordeste,MA,,21,,,,2022-05-11,19,7075181.0,435062.0,330,10887,0,,,
1253,Nordeste,MA,,21,,,,2022-05-12,19,7075181.0,435271.0,209,10887,0,,,
1254,Nordeste,MA,,21,,,,2022-05-13,19,7075181.0,435750.0,479,10887,0,,,
1255,Nordeste,MA,,21,,,,2022-05-14,19,7075181.0,435750.0,0,10887,0,,,
1256,Nordeste,MA,,21,,,,2022-05-15,20,7075181.0,435750.0,0,10887,0,,,
1257,Nordeste,MA,,21,,,,2022-05-16,20,7075181.0,435881.0,131,10887,0,,,
1258,Nordeste,MA,,21,,,,2022-05-17,20,7075181.0,436114.0,233,10887,0,,,
1259,Nordeste,MA,,21,,,,2022-05-18,20,7075181.0,436114.0,0,10887,0,,,
1260,Nordeste,MA,,21,,,,2022-05-19,20,7075181.0,436642.0,528,10887,0,,,
1261,Nordeste,MA,,21,,,,2022-05-20,20,7075181.0,436801.0,159,10887,0,,,
1262,Nordeste,PI,,22,,,,2022-01-01,52,3273227.0,334472.0,32,7275,0,,,
1263,Nordeste,PI,,22,,,,2022-01-02,1,3273227.0,334490.0,18,7275,0,,,
1264,Nordeste,PI,,22,,,,2022-01-03,1,3273227.0,334548.0,58,7279,4,,,
1265,Nordeste,PI,,22,,,,2022-01-04,1,3273227.0,334582.0,34,7281,2,,,
1266,Nordeste,PI,,22,,,,2022-01-05,1,3273227.0,334606.0,24,7283,2,,,
1267,Nordeste,PI,,22,,,,2022-01-06,1,3273227.0,334664.0,58,7287,4,,,
1268,Nordeste,PI,,22,,,,2022-01-07,1,3273227.0,344324.0,9660,7293,6,,,
1269,Nordeste,PI,,22,,,,2022-01-08,1,3273227.0,344379.0,55,7295,2,,,
1270,Nordeste,PI,,22,,,,2022-01-09,2,3273227.0,344434.0,55,7297,2,,,
1271,Nordeste,PI,,22,,,,2022-01-10,2,3273227.0,344523.0,89,7297,0,,,
1272,Nordeste,PI,,22,,,,2022-01-11,2,3273227.0,344557.0,34,7301,4,,,
1273,Nordeste,PI,,22,,,,2022-01-12,2,3273227.0,344630.0,73,7303,2,,,
1274,Nordeste,PI,,22,,,,2022-01-13,2,3273227.0,344668.0,38,7305,2,,,
1275,Nordeste,PI,,22,,,,2022-01-14,2,3273227.0,344753.0,85,7306,1,,,
1276,Nordeste,PI,,22,,,,2022-01-15,2,3273227.0,344821.0,68,7312,6,,,
1277,Nordeste,PI,,22,,,,2022-01-16,3,3273227.0,345004.0,183,7314,2,,,
1278,Nordeste,PI,,22,,,,2022-01-17,3,3273227.0,345078.0,74,7318,4,,,
1279,Nordeste,PI,,22,,,,2022-01-18,3,3273227.0,336690.0,-8388,7323,5,,,
1280,Nordeste,PI,,22,,,,2022-01-19,3,3273227.0,336925.0,235,7329,6,,,
1281,Nordeste,PI,,22,,,,2022-01-20,3,3273227.0,337286.0,361,7333,4,,,
1282,Nordeste,PI,,22,,,,2022-01-21,3,3273227.0,337653.0,367,7336,3,,,
1283,Nordeste,PI,,22,,,,2022-01-22,3,3273227.0,338077.0,424,7343,7,,,
1284,Nordeste,PI,,22,,,,2022-01-23,4,3273227.0,338343.0,266,7346,3,,,
1285,Nordeste,PI,,22,,,,2022-01-24,4,3273227.0,338582.0,239,7348,2,,,
1286,Nordeste,PI,,22,,,,2022-01-25,4,3273227.0,338895.0,313,7351,3,,,
1287,Nordeste,PI,,22,,,,2022-01-26,4,3273227.0,339762.0,867,7356,5,,,
1288,Nordeste,PI,,22,,,,2022-01-27,4,3273227.0,340452.0,690,7359,3,,,
1289,Nordeste,PI,,22,,,,2022-01-28,4,3273227.0,341237.0,785,7361,2,,,
1290,Nordeste,PI,,22,,,,2022-01-29,4,3273227.0,341968.0,731,7364,3,,,
1291,Nordeste,PI,,22,,,,2022-01-30,5,3273227.0,342655.0,687,7368,4,,,
1292,Nordeste,PI,,22,,,,2022-01-31,5,3273227.0,343014.0,359,7377,9,,,
1293,Nordeste,PI,,22,,,,2022-02-01,5,3273227.0,344237.0,1223,7389,12,,,
1294,Nordeste,PI,,22,,,,2022-02-02,5,3273227.0,345807.0,1570,7398,9,,,
1295,Nordeste,PI,,22,,,,2022-02-03,5,3273227.0,347924.0,2117,7405,7,,,
1296,Nordeste,PI,,22,,,,2022-02-04,5,3273227.0,349140.0,1216,7419,14,,,
1297,Nordeste,PI,,22,,,,2022-02-05,5,3273227.0,350036.0,896,7436,17,,,
1298,Nordeste,PI,,22,,,,2022-02-06,6,3273227.0,350618.0,582,7437,1,,,
1299,Nordeste,PI,,22,,,,2022-02-07,6,3273227.0,351240.0,622,7444,7,,,
1300,Nordeste,PI,,22,,,,2022-02-08,6,3273227.0,352464.0,1224,7466,22,,,
1301,Nordeste,PI,,22,,,,2022-02-09,6,3273227.0,353714.0,1250,7479,13,,,
1302,Nordeste,PI,,22,,,,2022-02-10,6,3273227.0,354619.0,905,7497,18,,,
1303,Nordeste,PI,,22,,,,2022-02-11,6,3273227.0,355645.0,1026,7514,17,,,
1304,Nordeste,PI,,22,,,,2022-02-12,6,3273227.0,356816.0,1171,7526,12,,,
1305,Nordeste,PI,,22,,,,2022-02-13,7,3273227.0,357107.0,291,7535,9,,,
1306,Nordeste,PI,,22,,,,2022-02-14,7,3273227.0,357810.0,703,7545,10,,,
1307,Nordeste,PI,,22,,,,2022-02-15,7,3273227.0,358516.0,706,7558,13,,,
1308,Nordeste,PI,,22,,,,2022-02-16,7,3273227.0,359519.0,1003,7571,13,,,
1309,Nordeste,PI,,22,,,,2022-02-17,7,3273227.0,360563.0,1044,7580,9,,,
1310,Nordeste,PI,,22,,,,2022-02-18,7,3273227.0,361320.0,757,7591,11,,,
1311,Nordeste,PI,,22,,,,2022-02-19,7,3273227.0,362031.0,711,7599,8,,,
1312,Nordeste,PI,,22,,,,2022-02-20,8,3273227.0,362504.0,473,7604,5,,,
1313,Nordeste,PI,,22,,,,2022-02-21,8,3273227.0,362771.0,267,7607,3,,,
1314,Nordeste,PI,,22,,,,2022-02-22,8,3273227.0,363448.0,677,7614,7,,,
1315,Nordeste,PI,,22,,,,2022-02-23,8,3273227.0,364093.0,645,7619,5,,,
1316,Nordeste,PI,,22,,,,2022-02-24,8,3273227.0,364418.0,325,7623,4,,,
1317,Nordeste,PI,,22,,,,2022-02-25,8,3273227.0,364796.0,378,7628,5,,,
1318,Nordeste,PI,,22,,,,2022-02-26,8,3273227.0,365032.0,236,7640,12,,,
1319,Nordeste,PI,,22,,,,2022-02-27,9,3273227.0,365108.0,76,7647,7,,,
1320,Nordeste,PI,,22,,,,2022-02-28,9,3273227.0,365153.0,45,7656,9,,,
1321,Nordeste,PI,,22,,,,2022-03-01,9,3273227.0,365225.0,72,7662,6,,,
1322,Nordeste,PI,,22,,,,2022-03-02,9,3273227.0,365280.0,55,7664,2,,,
1323,Nordeste,PI,,22,,,,2022-03-03,9,3273227.0,365356.0,76,7668,4,,,
1324,Nordeste,PI,,22,,,,2022-03-04,9,3273227.0,365598.0,242,7675,7,,,
1325,Nordeste,PI,,22,,,,2022-03-05,9,3273227.0,365896.0,298,7679,4,,,
1326,Nordeste,PI,,22,,,,2022-03-06,10,3273227.0,365915.0,19,7680,1,,,
1327,Nordeste,PI,,22,,,,2022-03-07,10,3273227.0,365923.0,8,7681,1,,,
1328,Nordeste,PI,,22,,,,2022-03-08,10,3273227.0,366073.0,150,7689,8,,,
1329,Nordeste,PI,,22,,,,2022-03-09,10,3273227.0,366202.0,129,7691,2,,,
1330,Nordeste,PI,,22,,,,2022-03-10,10,3273227.0,366202.0,0,7694,3,,,
1331,Nordeste,PI,,22,,,,2022-03-11,10,3273227.0,366414.0,212,7697,3,,,
1332,Nordeste,PI,,22,,,,2022-03-12,10,3273227.0,366532.0,118,7698,1,,,
1333,Nordeste,PI,,22,,,,2022-03-13,11,3273227.0,366533.0,1,7699,1,,,
1334,Nordeste,PI,,22,,,,2022-03-14,11,3273227.0,366549.0,16,7701,2,,,
1335,Nordeste,PI,,22,,,,2022-03-15,11,3273227.0,366655.0,106,7705,4,,,
1336,Nordeste,PI,,22,,,,2022-03-16,11,3273227.0,366815.0,160,7708,3,,,
1337,Nordeste,PI,,22,,,,2022-03-17,11,3273227.0,366970.0,155,7712,4,,,
1338,Nordeste,PI,,22,,,,2022-03-18,11,3273227.0,367036.0,66,7714,2,,,
1339,Nordeste,PI,,22,,,,2022-03-19,11,3273227.0,367193.0,157,7714,0,,,
1340,Nordeste,PI,,22,,,,2022-03-20,12,3273227.0,367206.0,13,7714,0,,,
1341,Nordeste,PI,,22,,,,2022-03-21,12,3273227.0,367207.0,1,7716,2,,,
1342,Nordeste,PI,,22,,,,2022-03-22,12,3273227.0,367257.0,50,7716,0,,,
1343,Nordeste,PI,,22,,,,2022-03-23,12,3273227.0,367308.0,51,7718,2,,,
1344,Nordeste,PI,,22,,,,2022-03-24,12,3273227.0,367441.0,133,7718,0,,,
1345,Nordeste,PI,,22,,,,2022-03-25,12,3273227.0,367490.0,49,7719,1,,,
1346,Nordeste,PI,,22,,,,2022-03-26,12,3273227.0,367511.0,21,7720,1,,,
1347,Nordeste,PI,,22,,,,2022-03-27,13,3273227.0,367515.0,4,7721,1,,,
1348,Nordeste,PI,,22,,,,2022-03-28,13,3273227.0,367515.0,0,7721,0,,,
1349,Nordeste,PI,,22,,,,2022-03-29,13,3273227.0,367585.0,70,7726,5,,,
1350,Nordeste,PI,,22,,,,2022-03-30,13,3273227.0,367647.0,62,7726,0,,,
1351,Nordeste,PI,,22,,,,2022-03-31,13,3273227.0,367670.0,23,7728,2,,,
1352,Nordeste,PI,,22,,,,2022-04-01,13,3273227.0,367701.0,31,7728,0,,,
1353,Nordeste,PI,,22,,,,2022-04-02,13,3273227.0,367702.0,1,7729,1,,,
1354,Nordeste,PI,,22,,,,2022-04-03,14,3273227.0,367702.0,0,7729,0,,,
1355,Nordeste,PI,,22,,,,2022-04-04,14,3273227.0,367702.0,0,7729,0,,,
1356,Nordeste,PI,,22,,,,2022-04-05,14,3273227.0,367747.0,45,7729,0,,,
1357,Nordeste,PI,,22,,,,2022-04-06,14,3273227.0,367747.0,0,7730,1,,,
1358,Nordeste,PI,,22,,,,2022-04-07,14,3273227.0,367816.0,69,7731,1,,,
1359,Nordeste,PI,,22,,,,2022-04-08,14,3273227.0,367852.0,36,7732,1,,,
1360,Nordeste,PI,,22,,,,2022-04-09,14,3273227.0,367887.0,35,7732,0,,,
1361,Nordeste,PI,,22,,,,2022-04-10,15,3273227.0,367889.0,2,7732,0,,,
1362,Nordeste,PI,,22,,,,2022-04-11,15,3273227.0,367889.0,0,7733,1,,,
1363,Nordeste,PI,,22,,,,2022-04-12,15,3273227.0,367916.0,27,7733,0,,,
1364,Nordeste,PI,,22,,,,2022-04-13,15,3273227.0,367916.0,0,7733,0,,,
1365,Nordeste,PI,,22,,,,2022-04-14,15,3273227.0,367963.0,47,7735,2,,,
1366,Nordeste,PI,,22,,,,2022-04-15,15,3273227.0,367981.0,18,7735,0,,,
1367,Nordeste,PI,,22,,,,2022-04-16,15,3273227.0,367983.0,2,7735,0,,,
1368,Nordeste,PI,,22,,,,2022-04-17,16,3273227.0,367984.0,1,7735,0,,,
1369,Nordeste,PI,,22,,,,2022-04-18,16,3273227.0,367984.0,0,7735,0,,,
1370,Nordeste,PI,,22,,,,2022-04-19,16,3273227.0,368016.0,32,7735,0,,,
1371,Nordeste,PI,,22,,,,2022-04-20,16,3273227.0,368020.0,4,7735,0,,,
1372,Nordeste,PI,,22,,,,2022-04-21,16,3273227.0,368022.0,2,7735,0,,,
1373,Nordeste,PI,,22,,,,2022-04-22,16,3273227.0,368022.0,0,7735,0,,,
1374,Nordeste,PI,,22,,,,2022-04-23,16,3273227.0,368022.0,0,7735,0,,,
1375,Nordeste,PI,,22,,,,2022-04-24,17,3273227.0,368022.0,0,7735,0,,,
1376,Nordeste,PI,,22,,,,2022-04-25,17,3273227.0,368023.0,1,7735,0,,,
1377,Nordeste,PI,,22,,,,2022-04-26,17,3273227.0,368026.0,3,7735,0,,,
1378,Nordeste,PI,,22,,,,2022-04-27,17,3273227.0,368027.0,1,7735,0,,,
1379,Nordeste,PI,,22,,,,2022-04-28,17,3273227.0,368028.0,1,7735,0,,,
1380,Nordeste,PI,,22,,,,2022-04-29,17,3273227.0,368030.0,2,7735,0,,,
1381,Nordeste,PI,,22,,,,2022-04-30,17,3273227.0,368030.0,0,7736,1,,,
1382,Nordeste,PI,,22,,,,2022-05-01,18,3273227.0,368030.0,0,7736,0,,,
1383,Nordeste,PI,,22,,,,2022-05-02,18,3273227.0,368030.0,0,7736,0,,,
1384,Nordeste,PI,,22,,,,2022-05-03,18,3273227.0,368031.0,1,7736,0,,,
1385,Nordeste,PI,,22,,,,2022-05-04,18,3273227.0,368031.0,0,7736,0,,,
1386,Nordeste,PI,,22,,,,2022-05-05,18,3273227.0,368034.0,3,7736,0,,,
1387,Nordeste,PI,,22,,,,2022-05-06,18,3273227.0,368034.0,0,7736,0,,,
1388,Nordeste,PI,,22,,,,2022-05-07,18,3273227.0,368041.0,7,7736,0,,,
1389,Nordeste,PI,,22,,,,2022-05-08,19,3273227.0,368042.0,1,7737,1,,,
1390,Nordeste,PI,,22,,,,2022-05-09,19,3273227.0,368043.0,1,7737,0,,,
1391,Nordeste,PI,,22,,,,2022-05-10,19,3273227.0,368046.0,3,7738,1,,,
1392,Nordeste,PI,,22,,,,2022-05-11,19,3273227.0,368054.0,8,7739,1,,,
1393,Nordeste,PI,,22,,,,2022-05-12,19,3273227.0,368054.0,0,7739,0,,,
1394,Nordeste,PI,,22,,,,2022-05-13,19,3273227.0,368058.0,4,7739,0,,,
1395,Nordeste,PI,,22,,,,2022-05-14,19,3273227.0,368059.0,1,7739,0,,,
1396,Nordeste,PI,,22,,,,2022-05-15,20,3273227.0,368059.0,0,7739,0,,,
1397,Nordeste,PI,,22,,,,2022-05-16,20,3273227.0,368059.0,0,7739,0,,,
1398,Nordeste,PI,,22,,,,2022-05-17,20,3273227.0,368066.0,7,7739,0,,,
1399,Nordeste,PI,,22,,,,2022-05-18,20,3273227.0,368067.0,1,7742,3,,,
1400,Nordeste,PI,,22,,,,2022-05-19,20,3273227.0,368067.0,0,7743,1,,,
1401,Nordeste,PI,,22,,,,2022-05-20,20,3273227.0,368068.0,1,7743,0,,,
1402,Nordeste,CE,,23,,,,2022-01-01,52,9132078.0,957035.0,710,24806,0,,,
1403,Nordeste,CE,,23,,,,2022-01-02,1,9132078.0,957203.0,168,24812,6,,,
1404,Nordeste,CE,,23,,,,2022-01-03,1,9132078.0,957373.0,170,24815,3,,,
1405,Nordeste,CE,,23,,,,2022-01-04,1,9132078.0,957498.0,125,24823,8,,,
1406,Nordeste,CE,,23,,,,2022-01-05,1,9132078.0,957813.0,315,24826,3,,,
1407,Nordeste,CE,,23,,,,2022-01-06,1,9132078.0,958080.0,267,24828,2,,,
1408,Nordeste,CE,,23,,,,2022-01-07,1,9132078.0,960793.0,2713,24836,8,,,
1409,Nordeste,CE,,23,,,,2022-01-08,1,9132078.0,960999.0,206,24841,5,,,
1410,Nordeste,CE,,23,,,,2022-01-09,2,9132078.0,962200.0,1201,24842,1,,,
1411,Nordeste,CE,,23,,,,2022-01-10,2,9132078.0,963644.0,1444,24851,9,,,
1412,Nordeste,CE,,23,,,,2022-01-11,2,9132078.0,963773.0,129,24852,1,,,
1413,Nordeste,CE,,23,,,,2022-01-12,2,9132078.0,964060.0,287,24852,0,,,
1414,Nordeste,CE,,23,,,,2022-01-13,2,9132078.0,964566.0,506,24856,4,,,
1415,Nordeste,CE,,23,,,,2022-01-14,2,9132078.0,966987.0,2421,24867,11,,,
1416,Nordeste,CE,,23,,,,2022-01-15,2,9132078.0,968505.0,1518,24870,3,,,
1417,Nordeste,CE,,23,,,,2022-01-16,3,9132078.0,970490.0,1985,24872,2,,,
1418,Nordeste,CE,,23,,,,2022-01-17,3,9132078.0,970490.0,0,24872,0,,,
1419,Nordeste,CE,,23,,,,2022-01-18,3,9132078.0,980698.0,10208,24916,44,,,
1420,Nordeste,CE,,23,,,,2022-01-19,3,9132078.0,982377.0,1679,24942,26,,,
1421,Nordeste,CE,,23,,,,2022-01-20,3,9132078.0,987114.0,4737,24956,14,,,
1422,Nordeste,CE,,23,,,,2022-01-21,3,9132078.0,987114.0,0,24956,0,,,
1423,Nordeste,CE,,23,,,,2022-01-22,3,9132078.0,990138.0,3024,24980,24,,,
1424,Nordeste,CE,,23,,,,2022-01-23,4,9132078.0,1030428.0,40290,24996,16,,,
1425,Nordeste,CE,,23,,,,2022-01-24,4,9132078.0,1032651.0,2223,25034,38,,,
1426,Nordeste,CE,,23,,,,2022-01-25,4,9132078.0,1040161.0,7510,25053,19,,,
1427,Nordeste,CE,,23,,,,2022-01-26,4,9132078.0,1040161.0,0,25053,0,,,
1428,Nordeste,CE,,23,,,,2022-01-27,4,9132078.0,1050801.0,10640,25083,30,,,
1429,Nordeste,CE,,23,,,,2022-01-28,4,9132078.0,1077060.0,26259,25175,92,,,
1430,Nordeste,CE,,23,,,,2022-01-29,4,9132078.0,1077060.0,0,25175,0,,,
1431,Nordeste,CE,,23,,,,2022-01-30,5,9132078.0,1119607.0,42547,25239,64,,,
1432,Nordeste,CE,,23,,,,2022-01-31,5,9132078.0,1124676.0,5069,25245,6,,,
1433,Nordeste,CE,,23,,,,2022-02-01,5,9132078.0,1131297.0,6621,25332,87,,,
1434,Nordeste,CE,,23,,,,2022-02-02,5,9132078.0,1131297.0,0,25332,0,,,
1435,Nordeste,CE,,23,,,,2022-02-03,5,9132078.0,1160180.0,28883,25450,118,,,
1436,Nordeste,CE,,23,,,,2022-02-04,5,9132078.0,1175073.0,14893,25412,-38,,,
1437,Nordeste,CE,,23,,,,2022-02-05,5,9132078.0,1180133.0,5060,25427,15,,,
1438,Nordeste,CE,,23,,,,2022-02-06,6,9132078.0,1182283.0,2150,25502,75,,,
1439,Nordeste,CE,,23,,,,2022-02-07,6,9132078.0,1183229.0,946,25542,40,,,
1440,Nordeste,CE,,23,,,,2022-02-08,6,9132078.0,1187507.0,4278,25580,38,,,
1441,Nordeste,CE,,23,,,,2022-02-09,6,9132078.0,1191350.0,3843,25653,73,,,
1442,Nordeste,CE,,23,,,,2022-02-10,6,9132078.0,1195043.0,3693,25687,34,,,
1443,Nordeste,CE,,23,,,,2022-02-11,6,9132078.0,1198953.0,3910,25726,39,,,
1444,Nordeste,CE,,23,,,,2022-02-12,6,9132078.0,1202237.0,3284,25793,67,,,
1445,Nordeste,CE,,23,,,,2022-02-13,7,9132078.0,1203386.0,1149,25796,3,,,
1446,Nordeste,CE,,23,,,,2022-02-14,7,9132078.0,1204050.0,664,25807,11,,,
1447,Nordeste,CE,,23,,,,2022-02-15,7,9132078.0,1204050.0,0,25807,0,,,
1448,Nordeste,CE,,23,,,,2022-02-16,7,9132078.0,1210050.0,6000,25887,80,,,
1449,Nordeste,CE,,23,,,,2022-02-17,7,9132078.0,1212653.0,2603,25929,42,,,
1450,Nordeste,CE,,23,,,,2022-02-18,7,9132078.0,1214933.0,2280,25990,61,,,
1451,Nordeste,CE,,23,,,,2022-02-19,7,9132078.0,1216869.0,1936,26041,51,,,
1452,Nordeste,CE,,23,,,,2022-02-20,8,9132078.0,1217245.0,376,26070,29,,,
1453,Nordeste,CE,,23,,,,2022-02-21,8,9132078.0,1217521.0,276,26080,10,,,
1454,Nordeste,CE,,23,,,,2022-02-22,8,9132078.0,1219743.0,2222,26133,53,,,
1455,Nordeste,CE,,23,,,,2022-02-23,8,9132078.0,1221650.0,1907,26190,57,,,
1456,Nordeste,CE,,23,,,,2022-02-24,8,9132078.0,1222448.0,798,26204,14,,,
1457,Nordeste,CE,,23,,,,2022-02-25,8,9132078.0,1224173.0,1725,26221,17,,,
1458,Nordeste,CE,,23,,,,2022-02-26,8,9132078.0,1226040.0,1867,26286,65,,,
1459,Nordeste,CE,,23,,,,2022-02-27,9,9132078.0,1226124.0,84,26288,2,,,
1460,Nordeste,CE,,23,,,,2022-02-28,9,9132078.0,1226503.0,379,26305,17,,,
1461,Nordeste,CE,,23,,,,2022-03-01,9,9132078.0,1227243.0,740,26321,16,,,
1462,Nordeste,CE,,23,,,,2022-03-02,9,9132078.0,1228010.0,767,26331,10,,,
1463,Nordeste,CE,,23,,,,2022-03-03,9,9132078.0,1228302.0,292,26354,23,,,
1464,Nordeste,CE,,23,,,,2022-03-04,9,9132078.0,1229820.0,1518,26385,31,,,
1465,Nordeste,CE,,23,,,,2022-03-05,9,9132078.0,1230599.0,779,26412,27,,,
